epoch,accuracy,auc,learning_rate,loss,val_accuracy,val_auc,val_loss
0,0.10262789577245712,0.5183557868003845,0.003000000026077032,1.9782496690750122,0.015328340232372284,0.4516540765762329,1.9509391784667969
1,0.10695070773363113,0.4790317714214325,0.003000000026077032,1.9466122388839722,0.25117576122283936,0.4799865186214447,1.946772813796997
2,0.1591043323278427,0.5146662592887878,0.003000000026077032,1.946784257888794,0.015154154039919376,0.45047813653945923,1.9526691436767578
3,0.09099673479795456,0.46644067764282227,0.003000000026077032,1.9464576244354248,0.16808918118476868,0.5289357900619507,1.9435123205184937
4,0.16880734264850616,0.5310957431793213,0.003000000026077032,1.9463402032852173,0.11043372005224228,0.4208180904388428,1.9521028995513916
5,0.0752604603767395,0.46728652715682983,0.003000000026077032,1.948843002319336,0.13917435705661774,0.5443593263626099,1.9376453161239624
6,0.13139480352401733,0.4996013641357422,0.003000000026077032,1.9464685916900635,0.25134992599487305,0.5302502512931824,1.939941167831421
7,0.10502254962921143,0.5088284015655518,0.003000000026077032,1.946397066116333,0.142658069729805,0.49441152811050415,1.9461472034454346
8,0.08580314368009567,0.4771524965763092,0.003000000026077032,1.9464472532272339,0.13917435705661774,0.5620101094245911,1.9354455471038818
9,0.13425594568252563,0.5426272749900818,0.003000000026077032,1.9464040994644165,0.015154154039919376,0.4235760569572449,1.9547462463378906
10,0.10816358029842377,0.4754801094532013,0.003000000026077032,1.9465550184249878,0.13917435705661774,0.44391220808029175,1.9499415159225464
11,0.13630850613117218,0.5034329891204834,0.003000000026077032,1.946580171585083,0.142658069729805,0.43061602115631104,1.9497833251953125
12,0.09942466020584106,0.4597887396812439,0.001500000013038516,1.9462465047836304,0.16826337575912476,0.4825523793697357,1.9452193975448608
13,0.15515471994876862,0.5216236710548401,0.001500000013038516,1.9462326765060425,0.13917435705661774,0.4367125332355499,1.9484091997146606
14,0.09463535994291306,0.4648405909538269,0.001500000013038516,1.9462220668792725,0.1729663759469986,0.5,1.944084644317627
15,0.15459492802619934,0.5206536650657654,0.000750000006519258,1.9461150169372559,0.142658069729805,0.5,1.9458202123641968
16,0.09192971885204315,0.4792878329753876,0.000750000006519258,1.9460923671722412,0.16826337575912476,0.5,1.9447575807571411
