epoch,accuracy,auc,learning_rate,loss,val_accuracy,val_auc,val_loss
24,0.4643445909023285,0.8329843282699585,0.000750000006519258,1.302462100982666,0.48493292927742004,0.8460649847984314,1.321879267692566
25,0.47040894627571106,0.8364603519439697,0.000750000006519258,1.287972092628479,0.5026998519897461,0.8503198623657227,1.3095285892486572
26,0.4816669225692749,0.8398030400276184,0.000750000006519258,1.268843650817871,0.4976485073566437,0.852442741394043,1.299806833267212
27,0.48542994260787964,0.8450679779052734,0.000375000003259629,1.2407742738723755,0.5061835646629333,0.8563701510429382,1.2845633029937744
28,0.48726481199264526,0.8464239239692688,0.000375000003259629,1.2376195192337036,0.49468734860420227,0.8509560227394104,1.3030272722244263
29,0.4878557026386261,0.8476561903953552,0.000375000003259629,1.2281473875045776,0.5075770616531372,0.8575224876403809,1.2779957056045532
30,0.49161872267723083,0.8499346971511841,0.000375000003259629,1.215617299079895,0.5112349987030029,0.8580707907676697,1.2763354778289795
31,0.49370238184928894,0.8507543206214905,0.000375000003259629,1.2119057178497314,0.512628436088562,0.8595241904258728,1.2720139026641846
32,0.49765199422836304,0.8518504500389099,0.000375000003259629,1.2077357769012451,0.5119317173957825,0.8616757392883301,1.2628055810928345
33,0.49824288487434387,0.8528602123260498,0.000375000003259629,1.207070231437683,0.5103640556335449,0.8574966192245483,1.2783204317092896
34,0.4993935525417328,0.8537715673446655,0.000375000003259629,1.1993261575698853,0.515241265296936,0.8612555265426636,1.2636432647705078
35,0.5009796023368835,0.8552448749542236,0.000375000003259629,1.1886833906173706,0.5074028968811035,0.857122540473938,1.2828255891799927
36,0.5067952275276184,0.8573834300041199,0.0001875000016298145,1.1793955564498901,0.5276084542274475,0.8670862913131714,1.2403346300125122
37,0.5034365057945251,0.8591188192367554,0.0001875000016298145,1.1712288856506348,0.526563286781311,0.8678237795829773,1.2365654706954956
38,0.5066397190093994,0.8591939210891724,0.0001875000016298145,1.172168493270874,0.5230795741081238,0.8653466105461121,1.246282935142517
39,0.5140102505683899,0.862068772315979,0.0001875000016298145,1.1597580909729004,0.5312663316726685,0.8690846562385559,1.2341243028640747
40,0.5097185373306274,0.862224817276001,0.0001875000016298145,1.1580004692077637,0.5267375111579895,0.8660567998886108,1.2455685138702393
41,0.5129528641700745,0.8624424338340759,0.0001875000016298145,1.1571403741836548,0.5199442505836487,0.8666750192642212,1.2406752109527588
42,0.5152231454849243,0.8626212477684021,0.0001875000016298145,1.1545978784561157,0.5255181789398193,0.8667840957641602,1.240952730178833
43,0.516746997833252,0.864217221736908,9.375000081490725e-05,1.1469686031341553,0.5263891220092773,0.868607759475708,1.23331618309021
44,0.516902506351471,0.8653731346130371,9.375000081490725e-05,1.1415103673934937,0.5331823825836182,0.8716239333152771,1.2209712266921997
45,0.5178043842315674,0.8668723702430725,9.375000081490725e-05,1.1332405805587769,0.5366660952568054,0.8717386722564697,1.2212046384811401
46,0.5193593502044678,0.866877019405365,9.375000081490725e-05,1.135787010192871,0.5370144844055176,0.8723068833351135,1.2189596891403198
47,0.5196081399917603,0.8672704100608826,9.375000081490725e-05,1.1317496299743652,0.536491870880127,0.8716948628425598,1.2211700677871704
48,0.5209454298019409,0.8668732643127441,9.375000081490725e-05,1.136102557182312,0.5335307717323303,0.8708018660545349,1.2244142293930054
49,0.5188306570053101,0.866258978843689,9.375000081490725e-05,1.1327694654464722,0.532833993434906,0.8718844056129456,1.2215791940689087
