epoch,accuracy,auc,learning_rate,loss,val_accuracy,val_auc,val_loss
0,0.17456072568893433,0.5628141164779663,0.0003000000142492354,1.9545319080352783,0.2365441620349884,0.6548551917076111,1.84011709690094
1,0.22696314752101898,0.6256544589996338,0.0003000000142492354,1.8611339330673218,0.26563316583633423,0.644355297088623,1.8817367553710938
2,0.2667703330516815,0.6600633263587952,0.0003000000142492354,1.8036632537841797,0.21494513750076294,0.612594723701477,1.930294394493103
3,0.3087855577468872,0.6974444389343262,0.0003000000142492354,1.7359572649002075,0.2598850429058075,0.673500120639801,1.8016307353973389
4,0.3522624671459198,0.7349185943603516,0.0003000000142492354,1.657408356666565,0.37554433941841125,0.7644516229629517,1.5910018682479858
5,0.38177576661109924,0.7606985569000244,0.0003000000142492354,1.5941827297210693,0.3628287613391876,0.7506424784660339,1.648536205291748
6,0.40071529150009155,0.7766878604888916,0.0003000000142492354,1.550320029258728,0.424664705991745,0.8002408146858215,1.4949356317520142
7,0.41921940445899963,0.7881420850753784,0.0003000000142492354,1.5156829357147217,0.3741508424282074,0.759304940700531,1.6491104364395142
8,0.4311615526676178,0.8009922504425049,0.0003000000142492354,1.477230191230774,0.4892875850200653,0.8427691459655762,1.347946286201477
9,0.44602707028388977,0.8098291158676147,0.0003000000142492354,1.4496585130691528,0.4561923146247864,0.8278840780258179,1.4108105897903442
10,0.44969677925109863,0.81705641746521,0.0003000000142492354,1.4134745597839355,0.49381640553474426,0.8483877778053284,1.3256521224975586
11,0.4550769627094269,0.8199778199195862,0.0003000000142492354,1.410069465637207,0.43110957741737366,0.8009292483329773,1.4856467247009277
12,0.46630385518074036,0.8260754942893982,0.0003000000142492354,1.3834627866744995,0.5114091634750366,0.8559044599533081,1.2923496961593628
13,0.469196081161499,0.8303862810134888,0.0003000000142492354,1.369981288909912,0.4882424771785736,0.8493577241897583,1.318305492401123
14,0.47622454166412354,0.8346851468086243,0.0003000000142492354,1.351338267326355,0.481100857257843,0.8387013077735901,1.3627222776412964
15,0.48393717408180237,0.8387090563774109,0.0003000000142492354,1.336609959602356,0.5148928761482239,0.862206220626831,1.2640777826309204
16,0.48664283752441406,0.8419229388237,0.0003000000142492354,1.3213456869125366,0.5227312445640564,0.8683890700340271,1.2382011413574219
17,0.48595863580703735,0.8424772024154663,0.0003000000142492354,1.3103481531143188,0.5232537984848022,0.8654783964157104,1.2518826723098755
18,0.49500855803489685,0.8459651470184326,0.0003000000142492354,1.2966645956039429,0.5394530296325684,0.8687442541122437,1.2409663200378418
19,0.5003887414932251,0.847693920135498,0.0003000000142492354,1.2964227199554443,0.504964292049408,0.854593813419342,1.2992584705352783
20,0.5071061849594116,0.8558778166770935,0.0001500000071246177,1.2515935897827148,0.5472913980484009,0.8767258524894714,1.2071855068206787
21,0.5136992931365967,0.859585165977478,0.0001500000071246177,1.241654634475708,0.5035707950592041,0.8546167016029358,1.2997065782546997
22,0.5157207250595093,0.861251950263977,0.0001500000071246177,1.2268766164779663,0.5420658588409424,0.8728695511817932,1.2205860614776611
23,0.5215052366256714,0.8632438778877258,0.0001500000071246177,1.2146061658859253,0.5558264851570129,0.8821663856506348,1.1795523166656494
24,0.5228113532066345,0.864270806312561,0.0001500000071246177,1.2107889652252197,0.5614004731178284,0.8831238150596619,1.171778678894043
25,0.5248950123786926,0.8658930659294128,0.0001500000071246177,1.2031527757644653,0.5593101978302002,0.8839296698570251,1.1691129207611084
26,0.5245529413223267,0.8662822842597961,0.0001500000071246177,1.1973143815994263,0.5610520839691162,0.8823120594024658,1.1747664213180542
27,0.5282226800918579,0.8666000962257385,0.0001500000071246177,1.2026227712631226,0.5704581141471863,0.889516294002533,1.1409428119659424
28,0.5272896885871887,0.8676595091819763,0.0001500000071246177,1.1932978630065918,0.5587876439094543,0.8867766857147217,1.1550796031951904
29,0.5283470749855042,0.8684493899345398,0.0001500000071246177,1.192217230796814,0.5418916344642639,0.8748432993888855,1.2141486406326294
30,0.5354377031326294,0.8713501691818237,0.0001500000071246177,1.1750223636627197,0.5666260123252869,0.8881137371063232,1.1506521701812744
31,0.5416886806488037,0.8737190365791321,7.500000356230885e-05,1.1638591289520264,0.5596585869789124,0.88699871301651,1.153597354888916
