epoch,accuracy,auc,learning_rate,loss,val_accuracy,val_auc,val_loss
0,0.11310838162899017,0.5176681280136108,0.003000000026077032,1.9743890762329102,0.11200139671564102,0.4138718247413635,1.9706748723983765
1,0.11830197274684906,0.5059704184532166,0.003000000026077032,1.9442853927612305,0.16634732484817505,0.5526856780052185,1.9416948556900024
2,0.15002332627773285,0.5332083106040955,0.003000000026077032,1.9364583492279053,0.1618185043334961,0.5723466873168945,1.9169037342071533
3,0.14616701006889343,0.5328086614608765,0.003000000026077032,1.9368972778320312,0.1336004137992859,0.4639930725097656,1.9887537956237793
4,0.1801586002111435,0.5673439502716064,0.003000000026077032,1.916560173034668,0.20693258941173553,0.6311984062194824,1.8774583339691162
5,0.2016482651233673,0.6193968057632446,0.003000000026077032,1.8569163084030151,0.23915694653987885,0.6588712930679321,1.802717924118042
6,0.20998290181159973,0.6486047506332397,0.003000000026077032,1.8042656183242798,0.2719038426876068,0.6890599727630615,1.7774043083190918
7,0.24982118606567383,0.671057939529419,0.003000000026077032,1.7706650495529175,0.30499914288520813,0.7063461542129517,1.7384294271469116
8,0.29056134819984436,0.6904299259185791,0.003000000026077032,1.7389470338821411,0.2757359445095062,0.6648721694946289,1.8179371356964111
9,0.2928626835346222,0.6984584927558899,0.003000000026077032,1.7176382541656494,0.3823375701904297,0.7666056752204895,1.6072067022323608
10,0.32523712515830994,0.7225412726402283,0.003000000026077032,1.674789309501648,0.3468036949634552,0.7389802932739258,1.6485435962677002
11,0.34339916706085205,0.7364603877067566,0.003000000026077032,1.6444920301437378,0.3570806384086609,0.7511758804321289,1.6197634935379028
12,0.3624008595943451,0.7521956562995911,0.003000000026077032,1.6135551929473877,0.3556871712207794,0.760265588760376,1.6093789339065552
13,0.3934691250324249,0.7772255539894104,0.001500000013038516,1.5407413244247437,0.41717469692230225,0.8020933866500854,1.4886078834533691
14,0.4045405089855194,0.7863695025444031,0.001500000013038516,1.50779128074646,0.43441909551620483,0.8148317933082581,1.4448884725570679
15,0.40774375200271606,0.7914575934410095,0.001500000013038516,1.496214509010315,0.4316321313381195,0.8137569427490234,1.4468417167663574
16,0.4205566644668579,0.7980011701583862,0.001500000013038516,1.4618014097213745,0.4379028081893921,0.8233356475830078,1.4037539958953857
17,0.4217384457588196,0.7998306155204773,0.001500000013038516,1.457398533821106,0.457063227891922,0.8307260274887085,1.384232521057129
18,0.42848700284957886,0.8064073920249939,0.001500000013038516,1.43121337890625,0.45758578181266785,0.8273085951805115,1.3951939344406128
19,0.4351111948490143,0.808817446231842,0.001500000013038516,1.4214189052581787,0.40620100498199463,0.795626163482666,1.5044418573379517
20,0.4360441565513611,0.810434877872467,0.001500000013038516,1.4133085012435913,0.44243162870407104,0.8136231303215027,1.448739767074585
21,0.4508785605430603,0.8224461078643799,0.000750000006519258,1.36213219165802,0.46054694056510925,0.8314226865768433,1.3770320415496826
22,0.4487015902996063,0.8222354650497437,0.000750000006519258,1.3589366674423218,0.4650757610797882,0.8376215100288391,1.3536370992660522
23,0.4570051431655884,0.8277697563171387,0.000750000006519258,1.3355669975280762,0.48650062084198,0.8464227914810181,1.3227345943450928
24,0.45557457208633423,0.8255448341369629,0.000750000006519258,1.3461827039718628,0.46159204840660095,0.8321921825408936,1.377490520477295
25,0.4631938934326172,0.8297240138053894,0.000750000006519258,1.3279050588607788,0.4699529707431793,0.839286208152771,1.345023512840271
26,0.46400249004364014,0.8312994837760925,0.000750000006519258,1.319697380065918,0.4845845699310303,0.8472940325737,1.3184598684310913
27,0.4642512798309326,0.8329022526741028,0.000750000006519258,1.31181800365448,0.4812750518321991,0.8483997583389282,1.3169609308242798
28,0.46583735942840576,0.8342471718788147,0.000750000006519258,1.3046563863754272,0.48806828260421753,0.8499746918678284,1.3078539371490479
29,0.46764111518859863,0.8365837931632996,0.000750000006519258,1.2936186790466309,0.4863264262676239,0.8478413820266724,1.318991780281067
30,0.47420307993888855,0.8383863568305969,0.000750000006519258,1.2780336141586304,0.4905068874359131,0.8481260538101196,1.3150736093521118
31,0.4742341637611389,0.8394516110420227,0.000750000006519258,1.2783640623092651,0.49381640553474426,0.8519625663757324,1.3009639978408813
32,0.476970911026001,0.841677725315094,0.000750000006519258,1.2716933488845825,0.4824943244457245,0.8501580357551575,1.3071032762527466
33,0.4800497591495514,0.8423265814781189,0.000750000006519258,1.260104775428772,0.4882424771785736,0.846173107624054,1.326335072517395
34,0.48085835576057434,0.8425701856613159,0.000750000006519258,1.2606104612350464,0.49503570795059204,0.8559305667877197,1.2849026918411255
35,0.4874514043331146,0.8455245494842529,0.000750000006519258,1.246067762374878,0.4985194206237793,0.8524419665336609,1.3030049800872803
36,0.48766911029815674,0.8465927839279175,0.000750000006519258,1.2345044612884521,0.5039191842079163,0.8573083281517029,1.2794277667999268
37,0.4896905720233917,0.8477433919906616,0.000750000006519258,1.2402185201644897,0.5023515224456787,0.853460967540741,1.2931040525436401
38,0.48704710602760315,0.8486505746841431,0.000750000006519258,1.230858564376831,0.5138477683067322,0.8605286478996277,1.2670578956604004
39,0.49301818013191223,0.8488752841949463,0.000750000006519258,1.2370237112045288,0.5084480047225952,0.8537456393241882,1.298803687095642
40,0.4909656345844269,0.8482517004013062,0.000750000006519258,1.240462303161621,0.5060093998908997,0.8553728461265564,1.2905386686325073
41,0.49693670868873596,0.8526894450187683,0.000750000006519258,1.2108221054077148,0.5136736035346985,0.8577364683151245,1.2814044952392578
42,0.5002021193504333,0.8556261658668518,0.000375000003259629,1.1952751874923706,0.5202926397323608,0.8656425476074219,1.2488913536071777
43,0.5034675598144531,0.8569503426551819,0.000375000003259629,1.1905118227005005,0.5222086906433105,0.8666113018989563,1.244409441947937
44,0.5070129036903381,0.859785795211792,0.000375000003259629,1.179133653640747,0.5140219330787659,0.8605082035064697,1.2705758810043335
45,0.5058000087738037,0.8593974709510803,0.000375000003259629,1.183118462562561,0.5171573162078857,0.866282045841217,1.2447510957717896
46,0.508661150932312,0.8615052103996277,0.000375000003259629,1.1679630279541016,0.5227312445640564,0.8641911149024963,1.253605604171753
47,0.5099362730979919,0.8631553649902344,0.0001875000016298145,1.1593104600906372,0.526563286781311,0.8672279119491577,1.2440210580825806
48,0.5148810744285583,0.8649776577949524,0.0001875000016298145,1.1493072509765625,0.5222086906433105,0.8643143773078918,1.2560967206954956
49,0.5137925744056702,0.8653249740600586,0.0001875000016298145,1.151224970817566,0.5317888855934143,0.8690157532691956,1.2359646558761597
